"","Hit Time","HitTimestamp","FrameboardID","RoomID","RoomSection","NodeName","ga:eventValue.x","name","UserID","ga:eventAction","ga:eventLabel","ga:eventValue.y"
"66","1450110935287","2015-12-14 10:35:35.287","566eef46e4b029021f116d7d","566eef47e4b029021f116db4","EmailTexts-MissedDeadlineEmails","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","click","Unprofessional Email","1"
"67","1450110935803","2015-12-14 10:35:35.803","566eef46e4b029021f116d7d","566eef47e4b029021f116db4","EmailTexts-UnprofessionalEmail","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","Missed Deadline Emails","1"
"68","1450110936993","2015-12-14 10:35:36.993","566eef46e4b029021f116d7d","566eef47e4b029021f116db4","EmailTexts-UnprofessionalEmail","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","Absent Email","1"
"69","1450110936994","2015-12-14 10:35:36.994","566eef46e4b029021f116d7d","566eef47e4b029021f116db4","EmailTexts-UnprofessionalEmail","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","click","Absent Email","1"
"70","1450110937056","2015-12-14 10:35:37.56","566eef46e4b029021f116d7d","566eef47e4b029021f116db4","EmailTexts-UnprofessionalEmail","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","Invite Email","1"
"71","1450110937058","2015-12-14 10:35:37.58","566eef46e4b029021f116d7d","566eef47e4b029021f116db4","EmailTexts-UnprofessionalEmail","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","click","Invite Email","1"
"72","1450110937807","2015-12-14 10:35:37.807","566eef46e4b029021f116d7d","566eef47e4b029021f116db4","EmailTexts-InviteEmail","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","Email Texts","1"
"73","1450110937841","2015-12-14 10:35:37.841","566eef46e4b029021f116d7d","566eef47e4b029021f116db4","EmailTexts-InviteEmail","-","1","a.","5592e34ce4b0e90ca4787b54","mouseenter","+ Create New Deliverable","1"
"74","1450110937870","2015-12-14 10:35:37.870","566eef46e4b029021f116d7d","566eef47e4b029021f116db4","EmailTexts-InviteEmail","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","Deliverable 1","1"
"75","1450110937881","2015-12-14 10:35:37.881","566eef46e4b029021f116d7d","566eef47e4b029021f116db4","EmailTexts-InviteEmail","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","Deliverables","1"
"76","1450110938127","2015-12-14 10:35:38.127","566eef46e4b029021f116d7d","566eef47e4b029021f116db4","EmailTexts-InviteEmail","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","Deliverables","1"
"77","1450110938196","2015-12-14 10:35:38.196","566eef46e4b029021f116d7d","566eef47e4b029021f116db4","EmailTexts-InviteEmail","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","Deliverable 1","1"
"78","1450110938771","2015-12-14 10:35:38.771","566eef46e4b029021f116d7d","566eef47e4b029021f116db4","EmailTexts-InviteEmail","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","Deliverable 1","1"
"79","1450110939108","2015-12-14 10:35:39.108","566eef46e4b029021f116d7d","566eef47e4b029021f116db4","EmailTexts-InviteEmail","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","click","Deliverable 1","1"
"80","1450110939451","2015-12-14 10:35:39.451","566eef46e4b029021f116d7d","566eef47e4b029021f116db4","DeliverableDetails","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","Deliverable Details","1"
"81","1450110939829","2015-12-14 10:35:39.829","566eef46e4b029021f116d7d","566eef47e4b029021f116db4","DeliverableDetails","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","Notebook Sections","1"
"82","1450110940134","2015-12-14 10:35:40.134","566eef46e4b029021f116d7d","566eef47e4b029021f116db4","DeliverableDetails","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","click","Notebook Sections","1"
"83","1450110940424","2015-12-14 10:35:40.424","566eef46e4b029021f116d7d","566eef47e4b029021f116db4","NotebookSections","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","Assessment","1"
"84","1450110941136","2015-12-14 10:35:41.136","566eef46e4b029021f116d7d","566eef47e4b029021f116db4","NotebookSections","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","Assessment","1"
"85","1450110941450","2015-12-14 10:35:41.450","566eef46e4b029021f116d7d","566eef47e4b029021f116db4","NotebookSections","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","click","Assessment","1"
"86","1450110941744","2015-12-14 10:35:41.744","566eef46e4b029021f116d7d","566eef47e4b029021f116db4","Assessment","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","Resources","1"
"87","1450110942795","2015-12-14 10:35:42.795","566eef46e4b029021f116d7d","566eef47e4b029021f116db4","Assessment","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","Resources","1"
"88","1450110943073","2015-12-14 10:35:43.73","566eef46e4b029021f116d7d","566eef47e4b029021f116db4","Assessment","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","click","Resources","1"
"89","1450110943495","2015-12-14 10:35:43.495","566eef46e4b029021f116d7d","566eef47e4b029021f116db4","Resources","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","Chats","1"
"90","1450110943959","2015-12-14 10:35:43.959","566eef46e4b029021f116d7d","566eef47e4b029021f116db4","Resources","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","click","Chats","1"
"91","1450110944538","2015-12-14 10:35:44.538","566eef46e4b029021f116d7d","566eef47e4b029021f116db4","Chats","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","Meeting Topics","1"
"92","1450110944828","2015-12-14 10:35:44.828","566eef46e4b029021f116d7d","566eef47e4b029021f116db4","Chats","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","click","Meeting Topics","1"
"93","1450110946375","2015-12-14 10:35:46.375","566eef46e4b029021f116d7d","566eef47e4b029021f116db4","MeetingTopics","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","Chats","1"
"94","1450110947567","2015-12-14 10:35:47.567","566eef46e4b029021f116d7d","566eef47e4b029021f116db4","MeetingTopics","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","Resources","1"
"95","1450110947568","2015-12-14 10:35:47.568","566eef46e4b029021f116d7d","566eef47e4b029021f116db4","MeetingTopics","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","Deliverable Details","1"
"96","1450110947569","2015-12-14 10:35:47.569","566eef46e4b029021f116d7d","566eef47e4b029021f116db4","MeetingTopics","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","click","Deliverable Details","1"
"97","1450110954021","2015-12-14 10:35:54.21","566eef46e4b029021f116d7d","566eef47e4b029021f116db4","DeliverableDetails","-","1","room dropdown","5592e34ce4b0e90ca4787b54","mouseenter","Pre-Internship LearningEntrance Interview and Workflow TutorialCustomer Input MapCustomer Input Map DiscussionRFPPreference SurveyPreference Survey ReflectionRevised Preference SurveyRevised Preference Survey ReflectionCombined Preference SurveyFinal Plan DiscussionFinal ProposalExit Interview","1"
"98","1450110958120","2015-12-14 10:35:58.120","566eef46e4b029021f116d7d","566eef47e4b029021f116db4","DeliverableDetails","-","1","DeliverableDetails-DeliverableName","5592e34ce4b0e90ca4787b54","mouseenter","Enter text","1"
"99","1450110958417","2015-12-14 10:35:58.417","566eef46e4b029021f116d7d","566eef47e4b029021f116db4","DeliverableDetails","-","1","div.egr-editable-interface-body","5592e34ce4b0e90ca4787b54","mouseenter","Pre-Internship Learning","1"
